file,Number,lhs,match,rhs,subtype2,verb
wlp_1990s_iuw/fic_1993_25020.txt,2369,but she had n't seen very much of them lately . She had been too | busy trying to get,into,"Aviva 's gang . "" Why do n't you walk to school with Nurit any-more ? "" Malka 's",ACCESS,GET
wlp_2000s_iey/fic_2009_36591.txt,1237,". It was , in fact , the smallest reanimation clinic in the world . Miners and ranchers who got",into,bad accidents were frozen and sent here . At most they would be bathed in liquid nitrogen for six,ACT_SIT_STATE,GET
1998,18,I could tell from his answer that we 'd moved past his bluff and were,into,"bargaining. `` Well , `` he said , `` We thought we 'd sit",ACT_SIT_STATE,BE
wlp_1990s_iuw/fic_1993_1040090.txt,819,of his hands leaning on the table he rose to his feet and walked to the bedroom . He got,into,"bed , and in spite of the light on in the room he closed his eyes and tried to",SPACE,GET
wlp_1990s_iuw/fic_1994_41331.txt,1199,"@ @ @ @ @ @ @ @ @ your at work . "" <p> Julie drove home , got",into,"bed , and slept like the dead ' til the phone rang . Groggy , she lifted the receiver",SPACE,GET
wlp_1990s_iuw/fic_1995_39396.txt,660,", clear face of a boy who did n't yet shave . <p> Wet from his shower , he got",into,"bed , and there he shivered , then yawned , then shivered again , and again yawned . Though",SPACE,GET
wlp_2000s_iey/nf_2006_776560.txt,567,"had been given a full page to reflect on his high school career . That night , when I got",into,"bed , I began flipping through Luke 's copy . His page began with expressions of gratitude . """,SPACE,GET
wlp_1990s_iuw/fic_1996_42182.txt,658,"parts of his wife 's face , but everything held together . Later that night , just after they got",into,"bed , they heard the forester 's heavy footsteps on the stairs . He left the house and headed",SPACE,GET
wlp_2000s_iey/fic_2002_46745.txt,561,"@ @ inner ear . With a last glance at the lizard , he switched off the light and got",into,"bed , where he lay awake for a while watching the frilly shadow of a palmetto frond nodding on",SPACE,GET
wlp_2000s_iey/fic_2007_33629.txt,1266,"@ @ trousers and underwear and socks , leaving on my shirt . I turned down the lamp and got",into,"bed . "" Do n't touch me like that , Paul . "" "" Why ? "" "" I",SPACE,GET
wlp_2000s_iey/mag_2006_384530.txt,1064,for games . He was always busy helping their mother and only ever played at night just before they got,into,"bed . <p> Pavel entered the room . Andrei smiled , hoping he was ready to play a hand",SPACE,GET
wlp_1990s_iuw/fic_1993_53805.txt,1039,"? Excuse me , but are you busy tonight ? He took a Dolobid and two codeine tablets and got",into,"bed . <p> Peeling shrimp , Linda had said once , was like giving birth --  no one ever",SPACE,GET
wlp_2000s_iey/fic_2005_780530.txt,2652,"cont 'd ) He turns on the light , he undresses , he turns off the light , he gets",into,bed . We blow up the bed . # CARL # I knew a field agent who got too,SPACE,GET
wlp_2000s_iey/nf_2008_774813.txt,2205,"Lord My Soul to Keep . "" // I was antsy to rush through and finish so I could get",into,"bed . We recited , "" If I Should Die Before I Wake , I Pray the Lord My",SPACE,GET
wlp_2000s_iey/mag_2007_387326.txt,2504,"regular bedtime and wake time , even on weekends , to prime your body to fall asleep when you get",into,"bed @ @ @ @ @ @ @ @ @ @ ) "" I get enough sleep , but",SPACE,GET
wlp_2000s_iey/fic_2005_27920.txt,599,"sex and she 'd left his bed before dawn , vowing he 'd never see her again . She got",into,"bed and opened the book she 'd been reading for the last three months , a novel about a",SPACE,GET
wlp_1990s_iuw/fic_1998_29104.txt,765,""" Are you happy ? "" I asked . I slid between the soft , cold sheets . He got",into,"bed and put his arm over my shoulders . "" Yes . "" This ended our discussion . The",SPACE,GET
wlp_1990s_iuw/fic_1999_44746.txt,960,his room and let himself in . The heavy curtains kept in the night . He undressed quietly and got,into,"bed beside Cathy , who was still asleep . As his head touched the pillow , the alarm clock",SPACE,GET
wlp_1990s_iuw/fic_1999_14553.txt,1402,"if i had n't heard her cry out in the first place , i mean , i could 've gotten",into,"bed there beside her , i was planning to , i might 've fallen asleep and never even heard",SPACE,GET
wlp_1990s_iuw/fic_1997_32415.txt,1284,walk . Balis sat goggled in the dim room and scratched with his quill at the papers . Inman got,into,"bed thinking to nap away the rest of the morning , but he could not make his mind rest",SPACE,GET
wlp_2000s_iey/mag_2002_384569.txt,2334,"renew , and recharge Photograph // When times are tense , when I 'm brittle with anxiety , I get",into,bed with a cup of green tea . I pull up the covers and read adventure books set in,SPACE,GET
wlp_1990s_iuw/fic_1993_25016.txt,834,"and back doors to make sure they were locked , washed her face and brushed her teeth , and got",into,"bed with her book . It was a good hook , but tonight she could n't concentrate on it",SPACE,GET
wlp_2000s_iey/fic_2004_29585.txt,2473,"She took a deep breath and looked up at him , frowning . "" Did I say you could get",into,"bed with me ? "" she asked . Singer usually slept in the corner of her room at night",SPACE,GET
wlp_1990s_iuw/fic_1997_13998.txt,1900,"bed with you ? "" I replied that it was time to get up . Mr. Wilde did not get",into,"bed with me . I returned to London with Mr. Wilde , who gave me money and a silver",SPACE,GET
wlp_2000s_iey/fic_2004_28457.txt,1880,"her arms through theirs , urging them forward . "" Let 's see what kind of trouble we can get",into,"before we get that birthday drink . "" That was when @ @ @ @ @ @ @ @",ACT_SIT_STATE,GET
wlp_2000s_iey/mag_2004_412223.txt,2431,"owns on Cape Cod : "" Fm seeing Craig out on the deck , drinking mojitos and trying to get",into,being a man of leisure . That would only last an hour . . . It seemed to be,INTEREST,GET
1999,171,raps . She says they both want it that way. `` He is very,into,"being family , being a unit and doing things together , `` she says of",INTEREST,BE
wlp_2000s_iey/mag_2004_410917.txt,19,"people , that 's what you do-you have fun. `` Sidebar `` I 'm",into,being over-the-top but also having a sense of giving and sharing `` Sidebar On the,INTEREST,BE
wlp_2000s_iey/mag_2004_363688.txt,820,last glimpsed throwing Molotov cocktails at the gendarmes . Eventually you begin to wonder what in the world has got,into,"Bernardo Bertolucci . <P> He has set aside the spacious visual elegance of The Last Emperor , The Sheltering",FIXED_EXP,GET
wlp_2000s_iey/news_2006_607722.txt,1509,", Crews 's skin improved . Harried started doing her hair . And she found an interesting way to get",into,"better shape . <p> "" She came to me and said , ' What do you think about boxing",ACT_SIT_STATE,GET
wlp_2000s_iey/mag_2006_384478.txt,2082,"agreed who 's calling the shots when , we pretty much know where things are heading and do n't get",into,"big blowouts over "" Yes , she can stay up another twenty minutes , ' or "" No ,",ACT_SIT_STATE,GET
1997,20,". `` And I never did . When we got on , it was",into,"blank space that went on forever . No baths , no slave girls , not",SPACE,BE
1999,172,"me put in my nose ring , and another into my navel . I was",into,body piercings . I cut an anarchy symbol into my arm . I wrote a,INTEREST,BE
1997,173,"Joe had hung out a lot . ' Rant , Joe recalled , had been",into,"breath suppression scenes , and Joe knew very well how he 'd died : a",ACT_SIT_STATE,BE
wlp_1990s_iuw/news_1994_620092.txt,534,", poverty and politicians . <p> FRUGAL FAMILY <p> Born into a frugal family , Dang said he "" got",into,"business to make money and to be a success . "" His dream was to be able to go",INTEREST,GET
wlp_1990s_iuw/mag_1996_423105.txt,973,"said . "" You 'll like her . She 's a grown-up and a survivor . And she just got",into,"business with Robert Maxx . "" He put an almost salacious breathiness into the mention of the name ,",INTEREST,GET
wlp_2000s_iey/fic_2009_36720.txt,787,"said . "" You 'll like her . She 's a grown-up and a survivor . And she just got",into,"business with Robert Maxx . "" He put an almost salacious breathiness into the mention of the name ,",INTEREST,GET
wlp_2000s_iey/news_2000_622067.txt,1300,"the neighborhood full of kids being raised without fathers , I thought about all the trouble I could have gotten",into,but did n't because I knew how heavily my dad would have weighed in if I had . <p>,ACT_SIT_STATE,GET
wlp_1990s_iuw/fic_1998_44216.txt,1825,"of attention , and last week he could n't make out the newspaper anymore , which she wo n't get",into,but it leaves her a load of work to do . She 's started seedlings to put out next,ACCESS,GET
wlp_1990s_iuw/mag_1998_401422.txt,2489,"the clogged streets , smokers huddle outside the bars , and as always there 's a crowd waiting to get",into,"CafT Habana . East of Elizabeth , however , the street goes black . On Bowery , the restaurant",SPACE,GET
wlp_2000s_iey/mag_2004_414772.txt,2412,"to weep . PACK CPMP SHOES "" We ask people to take their boots off as soon as they get",into,"camp and put on lightweight shoes , "" says guide Jon Shkolnik . This lets your feet breathe ,",SPACE,GET
1994,174,what can I say ? `` said James. `` I thought all faggots were,into,camp back in your day. `` On the floor by his chair James,INTEREST,BE
wlp_2000s_iey/news_2006_604870.txt,2417,"ability . <p> "" Given the nature of this war , once you land there , any situation you get",into,"can be dangerous , "" Segal says . <p> Only 121 of the older troops are , like Repya",ACT_SIT_STATE,GET
wlp_2000s_iey/fic_2004_31177.txt,1634,"the third ring . "" Pratt Elementary , "" she says . Unless a kid is lucky enough to get",into,"Cape October 's exclusive public elementary school "" for the gifted , "" officially called Pratt by the school",ACCESS,GET
wlp_1990s_iuw/mag_1990_481019.txt,1429,friends ? they ask . Who 's going to teach them algebra ? How do you expect them to get,into,college ? When do you find time to teach them anyway ? What if you were n't a teacher,ACCESS,GET
wlp_2000s_iey/nf_2008_774923.txt,1196,"alike , each competing to be more sensitive and tolerant than thou . // And were the people who got",into,"college through race and gender quotas grateful to be there ? Hardly . Instead , they harangued and harassed",ACCESS,GET
wlp_1990s_iuw/fic_1993_25033.txt,2374,that it 's coed . I want to watch the Knicks play in New York and I ca n't get,into,"Columbia . "" Laughter erupted from the gallery . "" Miss Ferrell ! "" protested Greer with a shake",ACCESS,GET
wlp_1990s_iuw/mag_1998_402903.txt,539,"in foster homes . After he quit school at 16 , Wilson served in the Air Force . He got",into,comedy by giving a series of impromptu skits in front of fellow servicemen . Reportedly @ @ @ @,INTEREST,GET
1993,176,"I needed to express myself artistically. `` Now , she says , she 's",into,comedy for the long haul. `` Doing stand-up comedy is my bread and butter,INTEREST,BE
1997,177,"It 's the cliche for now , the proper thing to say if you 're",into,"community activism , `` said KwaMilele , a West Oakland activist who serves as co-chair",INTEREST,BE
wlp_1990s_iuw/news_1994_641060.txt,2463,"Schools now realize , ' We 're going to lose . If we really have to do this ( get",into,"compliance ) , we want to make our own decisions , not have the courts tell us . '",ACT_SIT_STATE,GET
wlp_2000s_iey/news_2005_607668.txt,1917,"young people , "" Mitchell said . "" I 'm dealing with motivation . I do n't need to get",into,"confrontations on why I am doing things , if you understand what I mean . We 're doing things",ACT_SIT_STATE,GET
wlp_1990s_iuw/news_1997_621019.txt,2479,"Executive compensation is a private matter , "" a Sun spokeswoman declared . "" We do n't want to get",into,"conversations about it . "" <p> The @ @ @ @ @ @ @ @ @ @ Messmer Jr.",ACT_SIT_STATE,GET
1998,21,", because the grownups were laughing louder and louder , and none of them was",into,"crabbing about our table manners , not even my mom . The little kids",INTEREST,BE
1992,22,". We 're young Black men , but that does n't mean that we 're",into,crime and drugs. `` I am properly chided but pleased to see such strident,INTEREST,BE
wlp_1990s_iuw/fic_1992_40299.txt,1814,""" <p> "" I am a lawyer , "" Robert said . <p> "" How the hell did you get",into,"cutting hair ? "" <p> "" I just put up the money for the store . You 're the",INTEREST,GET
1998,23,he keeps running with the kids we found him with . Some of them are,into,deep shit . But today somebody 's got ta pick Sam up and sign for,ACT_SIT_STATE,BE
1996,183,", `` Linda said. `` I had an aunt once . She was really",into,drugs . She 'd lost her apartment and was living in this old van with,INTEREST,BE
1999,184,"says Charlie. `` I do like to put more in , and Beth is",into,editing out . She has a great color sense and helps select our color schemes,INTEREST,BE
wlp_2000s_iey/fic_2002_28335.txt,25,'' He had trouble ... finishing things . Maybe it was rebellion -- our parents were heavily,into,"education . Maybe he just got sick of classes , I do n't know .",INTEREST,BE
